poem,gpt_lp
"мне хочется ещё уйти сгораю 
 на одну и дверь у меня клиросное 
 была осенним мне угораю 
 с дикого плеча виноград бордовую смурное",-7.564342021942139
"вот каждый спор как из стенки 
 о картине против я покидала 
 я стоял как сова затаилась в застенки 
 года ещё ей верен зима гроза спадала",-7.566909313201904
"расстилает вновь сонный лес что училось 
 просторы и тучи месяц на снова информирует 
 свет отнюдь не лучилось 
 масках ну к чем каждому шифрует",-7.567526340484619
"плакать детям не требует но делитанты 
 как что надо скажу благодушно 
 точно и с фынты 
 закончились я по лужам солнцу добродушно",-7.568321228027344
"стану током любви от нас захоплює 
 что станем легче я тоже рама 
 тебя достоин мой малює 
 весь мир улыбки на рассвете небесного шрама",-7.575186729431152
"глядит ветер как раб проку 
 спит ноябрь на бачить 
 дорогу ветер поможет ловить не мешая осоку 
 крылья к истокам мусолить",-7.575441837310791
"где богом живущим не дано в мотивах 
 разговор украдкой задержалась лунная стая и растаяла 
 хочется мне щедро другу дарить чтоб негативах 
 ей дарю вам вновь объятья подтаяла",-7.57868766784668
"тону в воли покой благсловенья 
 грудь и прах затянет сгоряча и вразумлением 
 песчаный в спину пред сном сожаленья 
 кому тепло не сгорев и вкраплением",-7.578822612762451
"если смело с собою придётся по догонкою 
 идти как то встанет срочное 
 вверх все соки эпохи накидкою 
 живём так сотни из жизни в непорочное",-7.58146858215332
"тишине всё совсем шарлоткой 
 не зря справляется с впечатлением в эквиваленте 
 что мы живы пилоткой 
 луг и волшебный куст на личной ленте",-7.587462902069092
"тем что даже вдруг кончен 
 что мне ново ты видь 
 даже слишком долго писать август окончен 
 не молиться тебя увидь",-7.589705944061279
"дня и глаза твоего 
 дорога прямая есть небо звёздных мусульманских 
 было наверно было спето гюго 
 том что я прожил из шаманских",-7.590816974639893
"вслед где кровью был распылен 
 убогих он вновь сермяжная 
 сердцем смешалась им укреплен 
 это неспроста молчат океан крик звон пляжная",-7.592218399047852
"глядя в окно не признаваясь 
 земля приходит в америку толком зарыться 
 до сна вновь разбиваясь 
 станет недопетой и холода проснется познать укрыться",-7.592646598815918
"всегда идёт удачи а спором 
 бесед унесите меня к словам ленивого 
 где пейзаж от дождя с напором 
 устанет вдруг омыть чувство простого ревнивого",-7.594820976257324
"любовь здесь не видевших 
 прошла я даже перейду 
 любя осень познает увидевших 
 я людей никому не подведу",-7.596340179443359
"лишь тобой из каравая 
 где я в плену журчанье едкого 
 парит между деревьев безумный плач там кивая 
 счастья живет у неба подарок из редкого",-7.598337173461914
"что это видела такого не замечала 
 реке но даже не кисню 
 только эта песня прозвучала 
 уходить я буду делать всё решу песню",-7.600455284118652
"нему пишу елеем пришита 
 тревога и себя освяти 
 лик христа жизнь прошита 
 приведёт сам себе на нас если сочти",-7.603963375091553
"утром стали ночи на закате потоки разборок 
 тёплые на дождь чернели 
 лицо под дождем золото липы и уборок 
 самое такое мгновение мы погрустнели",-7.611475944519043
"проплывают тучи ветер целует деревья лесов фалды 
 парк холодного дождя как стучат эхо сживёт 
 летят выстрелы сквозь и воду подобно кувалды 
 кричит и так спокойно словно мир проживёт",-7.612893104553223
"хорошо любовь прямой неурожайный 
 жизнь и тебе відчаю 
 желаю этот лучший урожайный 
 я внутри тебя сразу кажется отключаю",-7.614266872406006
"и отболела душа и чурайся 
 в душе все окружало 
 пока не верю хочешь меня опирайся 
 чему что сохраню сквозь книгу уплывающие лежало",-7.615962028503418
"настаивает что ему совсем не перешибить 
 сухая вечен сама в кассу 
 любя нарушая тишину печаль готова застолбить 
 кружится а чуть ступает свою классу",-7.6160759925842285
"они слышат всё знаю все впереди вздыбив 
 сердца бога отдать понадобится небо не подводи 
 ты вперёд у грешных прощенья наши набив 
 за всё он прости о веру осподи",-7.6188507080078125
"сегодня без самих себя обречены не рассортируем 
 бес дай нам и не выбираться 
 чтоб на крыльцо попируем 
 и немного счастье набираться",-7.619773864746094
"видом источник немого условного 
 прощаясь что их познала сомнительно 
 лава из ведра печально стуча с уголовного 
 лукаво рвется непрестанно и волнительно",-7.622171401977539
"всех взяв за эти волшебные знаками 
 все грехи бытия и клетку рыжих 
 за ножа длинные сети как юнаками 
 в восемь моих бесстыжих",-7.622556209564209
"грехи был не кузнец 
 не простил и тенью благом рабіць 
 а пётр дважды юнец 
 говорят перед богом здесь зрабіць",-7.625757694244385
"пустынь в битве мать почивает 
 от того не важно оставшись в напрасном 
 чьим то светом грустным но слишком подразумевает 
 прошлой сказке не я мечтаю о прекрасном",-7.626167297363281
"люби врачей в голове больны 
 если ль не повеселеет 
 рука кому вы молитесь что обречены 
 тонко жизнь имея слушать та вожделеет",-7.628201961517334
"сердце неспроста чтобы слёзы спасти разлукою 
 любить и нет вопя от местонахождения 
 практически все во крови с скукою 
 нет всего здесь по весне коварного наслаждения",-7.629207611083984
"тебя любить по избам 
 мел города сомнения эта лишь волосинки 
 стезя они прозрачные неспешно шаги по улочкам 
 краше нет капельки горят вдоль росинки",-7.632444381713867
"своды в паутине мака 
 нас лезь в ворота затак 
 увидишь идём мы эта атака 
 ради доллара адекватный самолюбивый шестак",-7.632850170135498
"другой красы дивчина съедающий 
 окна от страха распахнётся 
 до дрожи очень как навлекающий 
 обнимая безропотно не прогнётся",-7.634366512298584
"лето я сегодня отнесу 
 нового дела и даже назло неудаче 
 вновь молился сам богу вознесу 
 мне дать ответ на раздаче",-7.635500431060791
"видит великий закон в податях 
 волшебный у горизонта осторожный 
 мира и всё во слабостях 
 клёна как сопки синий придорожный",-7.637124061584473
"заката стенанья сквозь горы слизней 
 зеркальное мой пустой волшебный дурман цветущего леса 
 сон так прости о нас господь жизней 
 от неба сердца слышим молитвы у плеса",-7.639469146728516
"ненастья когда бы куталась 
 и вновь желают людям ошибок сподобиться 
 осознать и сам закуталась 
 чем себе так уподобиться",-7.639962673187256
"ещё прожитый когда сладкий бы развязал 
 будет воздух сиять а птицы окаянные 
 в фигурах речки лизал 
 чудесной серые краски прорастают ввысь стеклянные",-7.64206600189209
"верю в потенциал биотоп 
 станет больно ниточка казнит 
 сквозь мрак и потоп 
 г ад и ад соединит",-7.6450653076171875
"раскрыл но сам к хвале 
 не спит по земле петухов 
 вдаль омывая чай неверный в дупле 
 каком случайно вдохновеньем со запахом книжке штрихов",-7.645402908325195
"отчизны припев нужно качать 
 и пиво всё это так поживаете 
 гордость и сердце для самых свідчать 
 унісон виллем й взмываете",-7.648870468139648
"грации в восторге барда 
 а глазки подняли неугомонный конопляны 
 под селом любимый сад мой сеферда 
 молодой кроной рос поляны",-7.651307582855225
"весна весна и милый снег и песчаною 
 она везде как и на нашу скинуты 
 время молодых автора поганою 
 журавли а уже реке покинуты",-7.651752471923828
"будет скоро мороз за снегом вперёд замироточил 
 виды мужчин на билете 
 смерти любовь каждый калечил 
 свои карты в браслете",-7.653826713562012
"наши две песни страдальца 
 из книг а особа и на соловьев 
 влились под звуки звуки зальца 
 надежда из сергей воробьев",-7.656215190887451
"твоя грусть наверное очень бы тесса 
 как вчера ты любил ее она размякла 
 более хочу восхищаться одесса 
 февраля июня немая новая иссякла",-7.658126354217529
"не осталось и угощенья 
 платье вина мед вина из навоза 
 строка твои и жизнь дарю тебе петунья 
 что он здесь как дорогого живой рогоза",-7.6583452224731445
"нам пророчит это чужое зима осыпают 
 листья морозным дождём и прибыли 
 белым белым одеялом большие дождей да собирают 
 пикники и в последний выплыли",-7.6619110107421875
"чтобы с змеи драить 
 танцевали нам стало успкойся 
 бы удел друзей не задраить 
 и тоска кажется что нами не пужайся",-7.662264823913574
"смогла спят облака и свет купай 
 глаза под запахом дождика сказала останавливая 
 мрак словно воздух светится бирюза не засыпай 
 грустью только тебя в заставив сдавливая",-7.662517070770264
"иногда тебе будет рад как внезапно имой 
 и ты услышишь иль чуешь 
 крепче произведение страницы воспринимаемой 
 и удивительный лет основы в этих кочуешь",-7.665019989013672
"найти понимают только кувырком 
 мне бы его лёд побороть 
 вот подобно многим проснуться потом с божком 
 сети забытые чтобы ему только перебороть",-7.665316104888916
"в моих местах меня свет растопит 
 ещё ведь здесь почти такой путин житечко 
 любит или шалости народ не потопит 
 видно придется всех в стены хорошенечко",-7.665844917297363
"отдали каждый день фонарный 
 где есть и кто не незримъ 
 жила да вместе с тем сухарный 
 моя бабушка анна дом вновь славимъ",-7.669623374938965
"люди там спят сатина 
 в засаде вашей ценою жизни который сделали 
 приносил как не боятся кровожадные серпентина 
 есть только ти три поделали",-7.6769866943359375
"они те что там об первом 
 учат а разбивать мысли не заканчивать 
 ответ на меня языки этих хаоса нервом 
 лишь люди хотят их прекращать",-7.678983211517334
"в море неизвестность длинный домой где чадъ 
 тепло кое где с звездопадов 
 изменчивы как стояли под захладили надъ 
 сапоги словно белила шуршат и листопадов",-7.682431697845459
"забыть тебя о завыванья 
 между мной остановилось имя я озарял 
 тобой вообще всегда с тобой иногда предупрежденья 
 моё стихотворение и отрял",-7.683121204376221
"нам взора от него присмиревшими 
 когда того а прожить тести 
 ждать кто просто для нас не перегоревшими 
 нам покажет как ведомая мы из жести",-7.684030532836914
"смерть по венам течёт пламя лобзанья 
 и превратится в мрак шакалов карт 
 вечно монах у правых провода но стоянья 
 с дыр двери плацкарт",-7.684213638305664
"есть дымка звезд победный 
 странная лишь осенняя улыбка на небе широком 
 было во всё безбедный 
 освящая этот рай она человека пророком",-7.689022541046143
"зонт осветит внезапно словно из ящика 
 войны он не найдёт 
 погиб вода от ужаса 
 дну сквозь утро в тучу крадёт",-7.689777851104736
"надолго ли лете немом лукошках 
 скорбно молчаливый серый сон невнятней 
 ссор подожди отвернись на кошках 
 закат ни снега солнцу снежную занятней",-7.692129611968994
"слогом для стены белых берез деревьев экипажи 
 кружева все дождём дождями отборного 
 ветром раскрываясь угасает рассыпаясь пропажи 
 синего под светом певучего соборного",-7.692661285400391
"прав и не очень сразу 
 ждут они наше торжество и ожесточение 
 нас не ищет как базу 
 опять рай звёздного пересечение",-7.701141834259033
"христа в нашего небе давно сільському 
 у солнца светлого дома сердце твоё запело 
 получить свою волю и к дому 
 своей молитвой дай свободу не успело",-7.702229022979736
"то стало дело их мерили 
 правят народы веками свою ушедших в перекроив 
 прошел рассвет за ним лицемерили 
 исчезает там душу зимою напоив",-7.705489635467529
"блестят на подушке они бегут по вполоборота 
 небо и бы только не усомниться кудрявым 
 её и времени мгновения расстались робота 
 поэт чувствами не моим как привиденьем корявым",-7.706205368041992
"от страха той безликой 
 сердца разные становятся добрее ты чудам 
 света выше воздуха разноликой 
 торжества звучит феникс непостижимый ответ новым причудам",-7.708819389343262
"тебя сильно я люблю твоим перепелами 
 когда узнаешь об одном лишь мысль минует 
 вместе пока с дорвутся и делами 
 за ним карелия силует",-7.710456371307373
"что будешь думать о тебе а исцеловав 
 лед туман в глазах правый отворю 
 сон как твой попробовав 
 людской я улыбку так её варю",-7.711181163787842
"влекла до раскаянья тянет речушки сухой снаряд 
 к новому окунуться на улицу и вечерок 
 сбросив насквозь невидимой рукой летний звукоряд 
 под хохот песней тенорок",-7.711309432983398
"впитать над облаками беззастенчиво 
 небес и ушедшего триллиарды 
 небо тучи крутится солнышко застенчиво 
 выходит смеётся псы байдену курды",-7.711333274841309
"верю пусть же ларец проток 
 эту силу помоги мне и не показух 
 язык прижать чтобы локоток 
 описать как я сух",-7.7126312255859375
"и солнца луч благовест отделился 
 днём встречи чёрная красна блок 
 встретил тем счастливым отдалился 
 яркий яркий яркий исцеловал и приволок",-7.712903022766113
"и писал бы вблизи и из кальяна 
 ни о ком в помпиду 
 великий кто право не свободный от бурьяна 
 исхода призовет восставшую фемиду",-7.715360641479492
"лес ноябрь сыплет мелом раскрыло 
 homo be be car 
 пытался выйти через но всё покрыло 
 а пошли бросив ее на волну oscar",-7.716709613800049
"про синюю шаль под окошком шубках 
 милость огромную друзья та дымила 
 единственный мечтает в полушубках 
 свободная душа так что невидимая вода сломила",-7.719701290130615
"заметят не тронет помин 
 пригодился и ты вопрошаешь 
 но зиму не витамин 
 вперёд работа ждёт дома сумешь",-7.721782684326172
"и мужчина при этом трясется 
 лице нет дивная ночь её латынь 
 счастье решил всё на полянке морозится 
 мечтать что имеет милость она до святынь",-7.722031116485596
"так мало едва до краёв наметал 
 наслаждаясь мягкой дрожи я челнами 
 в окно в окно мотал 
 удача рядом зовет на нас штанами",-7.722177505493164
"что зовётся памятью зачастят 
 наступит сегодня встреча неспешность месяцев секунды огладки 
 чувств и не осветят 
 я бокале лишь овал выходки",-7.7229838371276855
"очень открыто любимы своим множь 
 как иметь я прошу боже верст 
 слёз мне от суеты от суеты умножь 
 дар благ покой и повержен коль перст",-7.725964069366455
"огня и растопит и протесты 
 из забытых резчиков спрятаться 
 всех наших на аресты 
 строительстве ренессансных наката ярило упрятаться",-7.7264604568481445
"затая свои души отправь 
 молчу надо мной в небе заря беспризорная 
 будь собой ты своей близкий поправь 
 оттого и сразу иллюзорная",-7.728841781616211
"и трепетно в ногах желание беспредельной 
 нужны начало страданья и сіна 
 чувство где никому даже души запредельной 
 реальность вне собою скреплена",-7.729043483734131
"ведь много лет минуло у событий веков 
 счастья сейчас давно она так выгоднее наполнение 
 у народного ведь хряков 
 по флейте а всё то сравнение",-7.729106903076172
"но не желая не стать натуженные 
 на политике таков а понятно высокое бестелесную 
 извне и неужто контуженные 
 лишь принять грехе мою телесную",-7.7293782234191895
"радуг горы в веках 
 чтоб словно нож как ветку или спонтанная 
 хороша прими любовь хрущевках 
 прекрасна от осеннего момента когда непрестанная",-7.733954906463623
"же тихо молитву читая в траву произнесу 
 поля знаешь ли перед ногами яга 
 она теперь это окно на небо трясу 
 мороз всё ж я ага",-7.734325408935547
"зеркало ответ так как раньше двое сидели 
 губит и нервы ветвятся 
 за прицелом эти бордели 
 памяти а автор громогласна птичья обновятся",-7.7351460456848145
"может на края отдохнуть не проплыть 
 характер меняет плеск купели на просторе слитка 
 чтоб на земле снаряды приплыть 
 щедры и скалистая улитка",-7.736094951629639
"ошибся но всё проходит пустота 
 всё вокруг туманная яркость полна омутах 
 я сделаю след обнимая детвору в распита 
 мире ягод в орденах",-7.736353874206543
"живой бог богатства не разное вглядитесь 
 рисунки из кружева вдруг все выдыхаю 
 заливает холодом на волнах тайга пройдитесь 
 буните обесценено дубильным и еленалехтикангас пасхаю",-7.737040996551514
"твоих реках он согласна одинок и терпящих 
 отношение ему ты ее окажешь 
 в себя открыв наш свет для кипящих 
 любимый на народ что докажешь",-7.739331245422363
"она видела в отвержены 
 тиши и в зерцал 
 огня тянутся к подвержены 
 заря спустилась праздник замерцал",-7.745443820953369
"далеко облака порхали словно слезы в вдохнувшие 
 склонились листья от розе 
 не позабыли покинув утро в заснувшие 
 молчании моих стихий любуйся в метаморфозе",-7.747896194458008
"заодно держаться не торопливо потом талией 
 морозов там уже нынче сами уж снежник 
 на деревце грусти листвой зимой манит аномалией 
 господь нам вернув нас вновь подарит подснежник",-7.7505598068237305
"в свете окна измеряю 
 смотрю в окно живу здесь ласкаешься 
 скоро но вдруг сразу уверяю 
 в небо но каешься",-7.752859115600586
"только уныние своя и назначай 
 человека бывает даже не скрываете 
 проще но так же омрачай 
 лишь сознанье а нежный вы ей предпочитаете",-7.754165172576904
"ваше взял он к нему 
 и мудрость вам принёс ведь такую милость 
 никто не утонул полутьму 
 свободу нос в немилость",-7.7572712898254395
"ветерком нас в тяжёлый малый полет дожить 
 поскорее успев чтоб душу обуздать 
 внезапно поздно зима уже а уж поворожить 
 снега совсем не успел спадать",-7.7578630447387695
"порхать что любил одежду мысль и забыл 
 растворяюсь но случайно ты сердце параклитова 
 в памяти разбив зов был 
 чуть успеваю на печаль с борцова",-7.767506122589111
"и мысли подряд смиренно ваша приказывает 
 ваша не высока я посвящаю людям прозу 
 любви лишь ведь то сплющивает 
 для чего же он приносит заветную позу",-7.767714500427246
"обнимут облаков ямы и через непроторенным 
 застывший на просторе свой кораллы они хворобы 
 стужу и петляют льда в лысухиным 
 укреплял игривой походкой особы",-7.768774032592773
"тоскуешь душа ты стоишь в люксембург 
 источник вдохновения пока отче отче полонині 
 с тобою враги и великий екатеринбург 
 заполнят від грозно bazil галявині",-7.775221347808838
"наше тепло на взор свой целуй смири 
 ты не ищи карты средние 
 какая земля не дари 
 устала устала от тоски соседние",-7.778844356536865
"подросток метель врачует легитимный 
 тихих строк гимны свежему чистого яростью 
 ветвям ягод голых гроздья ковёр оголенный 
 не стали по кругу солнца накроет изгородью",-7.783917427062988
"я устал и крайне зол 
 забравшись с прикушу превращу в ствол дивную 
 на барабанщик густой камзол 
 где нелегко впасть в даль приливную",-7.785121917724609
"где память любви отнесла 
 вновь сея нежность дождиком цветом пушистого 
 она фиолетом радует глаз как заплела 
 серое небо вновь дышит вслед из душистого",-7.787441253662109
"прочь лицо муки от достоинства птицею прикрылся 
 в груди голос ангела похож разом старенкой 
 к себе лишь скрылся 
 другу бежит в одночасье ещё люлькой",-7.788348197937012
"и речки и прекрасен его прекрасен помада 
 знал их это что мозг бритвой 
 в бал всем слов наша армада 
 потому как ест святой перед битвой",-7.790533065795898
"тишине блистают девичьи ресницы лихорадочно 
 никто уже не даст забываемся 
 ночной аромат что исчезнет навечно 
 вьюга безысходнейшую в такт одиноких душ убиваемся",-7.795511722564697
"горы это всё и прежде чем вассал 
 тропинке белые руки напряглись 
 борис сверкнёт при луне и зависал 
 стала зимним сном трава обозлись",-7.796207904815674
"пух на штанах хрень снега быстро увечить 
 поднимаюсь на подобие последствий на опущенных 
 высот и памяти нельзя изувечить 
 и новым подвигом честность тяготеет допущенных",-7.7971577644348145
"счастливой и наверно что же здоровье 
 ты мой сынок долгих лет задрожал 
 поэт то дурак и коровье 
 ты что я я возражал",-7.7999114990234375
"слезинки только птицы не постарались 
 песнь ей напевать и в айх 
 своих водах крепко разбирались 
 день в плещеевом акварель ани глайх",-7.802801132202148
"идеальная идеальная работа лесть прелестей интриги искринках 
 в больше бежать на спирали к безозонных 
 дороге позабыв о праздниках 
 тебя они примут просто для эксклюзивных",-7.803203105926514
"с собою почти его непонятный 
 и сам каждому хотел бы своевременно 
 тебя и тоже чуть внятный 
 я привет ты туши зачем себя единовременно",-7.803559303283691
"ведь несут слова святость бессильны неспеша ужасаюсь 
 божию и оставил я здесь красавец отдыхал 
 сама писать не опасаюсь 
 как тигр взял и чихал",-7.805388450622559
"что поделать может уже осень совершила 
 не лень время ноября свои наряды растаявшие 
 затем месяц дед осень нагрешила 
 нам вся любовь июля год таявшие",-7.808835029602051
"другие дни как прошел квітчасту 
 вы истребляли как желали 
 в этой судьбе что по возрасту 
 были хотя и нет посылали",-7.8094048500061035
"безумный все в свете обычных 
 что станет прекрасным с таким гостем супостатам 
 много лет и близких добрых необычных 
 вы забывали хорошо написано без штатам",-7.810831546783447
"одинокой я расскажу приправлю 
 с кроной веток растворяюсь прикрыть 
 небу нарисую ландышевый лес редкий трав правлю 
 тебе и и верен эту прыть",-7.811574459075928
"коль в душе рвут в капкан 
 небеса делать никак только набивает 
 пастух икон витает мой старикан 
 и живет и выживает",-7.8147172927856445
"боязлив эх злодей поэт чем отравлен душею 
 богиня и настоящий кит разве просит диктор 
 огня любви что бы выпавшею 
 жизнь суровая тянется зовёт писатель виктор",-7.8148651123046875
"я строки новую возьму ну и зен 
 не ждать меня защищать и светлячок 
 ты мою твои стихи дзен 
 и мой суровый сачок",-7.815237998962402
"в океане и по синему иду саровского 
 унесет я непростой где звёзды горят взмахов 
 открытым к моим ногам все ждут редкостного 
 одном всего только мука для моих размахов",-7.8161845207214355
"и да вот в безобидно 
 нем мухи и дынь 
 духе то что нам обидно 
 по духовной и твердынь",-7.820973873138428
"с верой стремиться в росы светом платом 
 любовь мою свою святить 
 готова возвращаться мне в аду крылатом 
 принять глаза мне сердце обещание не ухватить",-7.824446201324463
"чтоб кудрявой дорожкой по ней придавалось 
 двор в избе в окно отстойно 
 и магнит зима сменила краски все написалось 
 там клич стук на душе знойно",-7.8256354331970215
"водой твердь и смерть не достается 
 не даже кровью разил 
 камень наша душа времён не вбивается 
 тот им рыцарь как держал поразил",-7.828600883483887
"и быстрее ревут тучи отводят 
 а чем бы не впрямую 
 мир нужен всему срок и небо проводят 
 богу мука ты верни немыслимую",-7.8289971351623535
"тоске горный мост зловонной 
 и видел в помысле 
 икон самые вопросы в червонной 
 и бренные о промысле",-7.830503940582275
"на старое детство дымка пролетит зовут 
 достигая шибко ждут вдвоём сегодня я миасс 
 апрельский встречаю а глаза чьи уплывут 
 про этот финал клари сс",-7.830554962158203
"его уж он ему за скверик 
 развеет всё зло что б смогла досконально 
 мне сон сердца признанья я твой холерик 
 но никак ещё жду тебе кардинально",-7.831071376800537
"в чашке грибы бокал вина троцкисты 
 на интернете после духоты 
 вашу эту пандемию стало вашу танкисты 
 хочу дело в погоде в нервов охоты",-7.832670211791992
"рану но мое смерть восставшую 
 смеялся я терял вас когда беседу 
 тела улетали случайно б не ставшую 
 вам и хоть раз в память соседу",-7.838655948638916
"сказку старались в коконах и saiz 
 в смысле правильном дела обуянный 
 пугаться напасти зла бал the iz 
 любовью он ярче очень осиянный",-7.838719844818115
"по венам и бушует озирается 
 сопротивление да плакал болящий 
 и только боль внутри стирается 
 спал зная мой мир палящий",-7.841228485107422
"объятия по снегу по тропам зрячи 
 на просеке полынь и грибов корзинок 
 таких средь них речей клячи 
 ловко помнит прах из человеческих рука слезинок",-7.842181205749512
"сердечко твоей любви и ими исцелитесь 
 возьму вино с надеждой роняю 
 пока лишь ждём мы веселитесь 
 тепло своих в любви прогоняю",-7.846301555633545
"лет немало в жизни часа благовестный 
 стремление всё найти деревом тенью закруточкой 
 дарит вновь голосом весёлым безвидный 
 невесту меткий пушистой хозяйской",-7.847035884857178
"не упрямо ветер гонит хлеба защебечут 
 голод судьба их ставит сверху котлету 
 порок чтобы честь накормить а частенько лепечут 
 еще возраст можно выполнить это валету",-7.856196403503418
"ты разбуди его снова моим пища 
 года в час боя 
 костры оставив пол в полчища 
 всём есть из печальнее увядшей зверобоя",-7.868282318115234
"не досталась природа тропинки или греза 
 никого только в в ночи чаще поземкой 
 с ума брат тереза 
 под звуки от зубов яков григорьевич лядской",-7.869094371795654
"решив он плавать сражался за вьюгами прилетевший 
 выходим на дорогу пошалит к скакуну 
 резко по деревьям намочит старые краски облетевший 
 и платья кубик небрежно и разомну",-7.873075008392334
"сам собою вёл отобразился 
 богом с тобою конец он посеем 
 креста и голову страна заразился 
 пришел за спиной его алексеем",-7.880040168762207
"но ниша в золото свинца 
 нашу свободу воля от россии будет англичанам 
 религии любое войну ленца 
 денег а иного денег и себя датчанам",-7.8816938400268555
"чужую жизнь не можем следовать 
 усилий но бросают как лёд в расплатаюсь 
 врачей что их могут унаследовать 
 дым просто баня и здесь втішаюсь",-7.885153293609619
"тяжело и как наружу а даже енто 
 не забыть в мире желаний не испугавшись 
 зимней рассветом девять сердец бельканто 
 жарко моё долгожданной подперевшись",-7.889447212219238
"себе только выше земного всего степенно запираю 
 летает билась мария танк гравюра князя last 
 врат на штаны выбираю 
 soul for like the hast",-7.889787673950195
"россии времена правят всеми они провозгласив 
 скоро словом и седлом 
 очистится ярмо атак к этому не повысив 
 и возможность обратиться при жизни их мурлом",-7.889988422393799
"плевать мне там всегда за непонятым 
 на страницы нет пределами сильнее подъема 
 жизнь свободней не сьвятым 
 ни дороги ни к ашема",-7.892495155334473
"от дыр и вовсе не постанывает 
 будет радуют пора даром зажжётся холодная схлынет 
 ночью лужи солнце обманывает 
 цветом настанет мгновение лета нахлынет",-7.89295768737793
"потому что прав ерунда и пошатнулся 
 что были птицы где говоря кореньями 
 бы был никогда не обманулся 
 тебе наши кресты на сбу а каменьями",-7.89510440826416
"позволь всем твоим наслаждаться счастливою совой 
 видеть как и утром тихим напиться долгожданного 
 и улыбнуться всегда сердцу или впервой 
 миром верное из первозданного",-7.8957414627075195
"бы как персонально угодить вна 
 он нас облака село приоткрыло 
 чтобы со высоты она и еле ослеплена 
 светились горы небо перекрыло",-7.897639751434326
"нём листок в убивцев 
 ней и для руб 
 нашей войны народа и страну в первенцев 
 веке на удачу свернёт лесоруб",-7.898108959197998
"в нутро с ленью 
 в ход главы науку заточит 
 в женщине всей своим и имена соленью 
 с нами всегда всем и их сосредоточит",-7.898261070251465
"и даром свободы у всех установливает 
 святого и божий разум если допущу 
 конечно сука не безмерно сгущает 
 вас только не прекращу",-7.9023847579956055
"ночь для меня твоим ливнем мне измочил 
 предательство злой и сплин безкраю 
 себе но essayons проскочил 
 нервов лишь те мечты что перебираю",-7.903331279754639
"в немом теле нечего трудно помолиться виновник 
 душе не жалко незрячих 
 много встреч едва ли всемогущий чиновник 
 птичкой лежу мне на аж тысячи зрячих",-7.907492160797119
