poem,gpt_lp
"подними глаза от 
 посмотри как сияют звезды 
 рядом леса поёт контральто 
 бег замедли на миг это просто 
 посмотри и послушай вначале 
 зимний воздух звенит как хрусталь 
 на ветвях изо льда кристаллы 
 как чарует прозрачная даль 
 посмотри как искрится воздух 
 слушай снега и звёзд разговор 
 перебросишь надежды 
 и мечты засияет узор 
 акварелью рассвет разлился 
 он сияет сквозь кружево леса 
 пусть надежды огонь искрится 
 и рутины падёт завеса",-5.386213779449463
"словно желтенькие попугайчики 
 цветочки 
 и у катеньки у галочки 
 эти в ручках огонечки 
 в милых маленьких букетиках 
 скрылось обещанье счастья 
 затаилось солнце с ветрами 
 разнесло навек ненастье 
 ветер дикий необузданный 
 тучи разбросал по небу 
 солнце яростное нужно нам 
 как нужны вода нам с хлебом",-5.387717247009277
"дарит ясность открытость и добрую свежесть 
 весна света за пологом хмурой зимы 
 весна вод разливается звонкостью нежной 
 отражая вновь ждущий лазури зенит 
 весна трав одевает в весёлую зелень 
 побуревшую землю что долго спала 
 а с весною цветов радость радугу сеет 
 на зелёный ковёр при достатке тепла 
 весна птиц рассылает повсюду оркестры 
 рассекает крылами воздушную ширь 
 с майской славной погодой грибные семестры 
 открывают дорогу в причудливый мир",-5.388609409332275
"как пережить эту боль 
 ту что похоже на вечность 
 просто дари мне любовь 
 в жизни где бесконечность 
 тихо заплачет душа 
 сердце забьется тревожно 
 жизнь пробежит не спеша 
 и повернуть невозможно 
 не оглянуться назад 
 и не смириться с судьбою 
 только я все таки рад 
 встретиться снова с собою",-5.389627933502197
"люблю и плачу над тобою 
 путь в любви нашла 
 да не пройдёт правда стороною 
 господь вершит дела 
 истина всем дана 
 но не все ею могут по совести распорядиться 
 боже не касайся дна 
 даруй в тебя влюбиться 
 ценность в жизни 
 как и в любви 
 грех казни 
 много крови 
 люби пока есть жизнь 
 люби 
 и плачь молча в храме 
 моли",-5.390200614929199
"учеба тянется не спешно 
 но лишь тогда когда мы ждем 
 убьет все время мозг успешно 
 что за неделю проживем 
 в воспоминанье скоротечен 
 а в жизни вечен скукчный миг 
 в воспоминанье не спешен 
 а в жизни быстр счастья миг 
 а потому тебя я вспомнить 
 боюсь так сильно как огня 
 но не могу тебя не видеть 
 в моих мечтах в тепле дождя",-5.394609451293945
"дождь дождь и снова дождь 
 на улице в душе и в мыслях тоже 
 о капельной тоски великий вождь 
 ты всех отправил дремой в сон похоже 
 как убаюкивать умеешь ты 
 своею песней колыбельной 
 я не запомнила слова 
 и понимаю их едва 
 поддавшись твоей власти беспредельной 
 в них смысла нет они ведь ни о чем 
 нашептываешь тактом монотонным 
 что скрыто под твоим плащом 
 кем станешь ты бичом или врачом 
 струясь прозрачно в мире заоконном 
 для нас беспомощных и полусонных",-5.3954997062683105
"ему обещали и счастье и деньги 
 и шёл он по жизни не чувствуя лени 
 работал как вол запряжённый в телегу 
 но счастья и денег не видел и нету 
 и думал он просто а кто виноват 
 работал серьёзно а получил ад",-5.3969011306762695
"тебя больную не бросаю 
 и не оставлю ведь одну 
 я чаще буду обещаю 
 тебе энергии вдохну 
 я не бросаю слов на ветер 
 пустых не нужных смысла нет 
 тебя когда я в жизни встретил 
 то загорелся в небе свет 
 не стану портить нервы время 
 не причиню тебе я зла 
 не закричу в порыве гнева 
 всё сделаю чтоб расцвела 
 обниму я нежно успокою 
 в душе все страхи прогоню 
 и я счастливым стал с тобою 
 как никого тебя люблю",-5.398941516876221
"простите все великодушно 
 все те слова поступки и дела 
 вдруг если я обидела не нужно 
 держать нам на друг друга зла 
 пусть светлою и чистою душа 
 проснется рано утром в воскресенье 
 сегодня прошлого не вороша 
 у всех смиренно я прошу прощенья 
 у всех кого я помню 
 май",-5.400374889373779
"золотая 
 продолженье лета 
 пожелтела зелень 
 всюду буйство цвета 
 хочется кружиться 
 в вальсе до упада 
 вдоволь насладиться 
 шумом листопада 
 весело сверкают 
 блики солнца в луже 
 греться предлагают 
 перед зимней стужей",-5.400611877441406
"ты слышишь сердце бьется 
 скажи с чего бы это стало 
 возможно что на небо рвется 
 и здесь на свете жить устало 
 ты видишь реже говорю 
 не от того что не хочу 
 потрогай знаю что горю 
 оставь я там все заплачу 
 возьми покрепче же за руку 
 я об одном тебя молю 
 ты не смотря на боль разлуку 
 ты знай что я тебя люблю",-5.403090476989746
"была ты в платье розовом 
 была и в 
 вдруг нищенкой над озером 
 взметнулась надо льдом 
 хоть ветер ты нашёптывай 
 хоть ветер ты пляши 
 монеты листья жёлтые 
 никчёмные гроши 
 упала на 
 а после в тьму кромешную 
 оставив сапожок",-5.40325403213501
"как оседают росы на цветы 
 так оседает память на листы 
 и льются музыкой любви слова 
 и пробуждается в садах листва 
 длиннее дни весенние светлы 
 полны они природной красоты 
 ты счастья миг прекрасный ощути 
 ты солнце нежное свети свети",-5.405275344848633
"был вечер выкрашен в чернила 
 чернильная сгущалась мгла 
 струей горячей вниз текла 
 так что трава под ней дымилась 
 и тени легкие тепла 
 своим дыханьем опаляя 
 скользили к лицам прикасаясь",-5.40898323059082
"приятно правду высказать свою 
 и дать отпор антинародной дряни 
 плечом к плечу но только не в строю 
 а в камеру смартфона на диване",-5.409736633300781
"кто скажет существует лишь взаимная любовь 
 а невзаимной вот любви не существует 
 он будет прав или неправ отчасти 
 сомненья вдруг коснутся вас 
 печаль в груди раздуют 
 ну как же так любовь она ж жива 
 а вот взаимная она иль нет одни одни вопросы 
 любовь любовь 
 она вседа права 
 она сейчас жива как никогда 
 и даже несмотря на все эти запросы 
 не опускает головы заметив 
 в глубине из чувств 
 пустые так ненужные к себе вопросы",-5.411550045013428
"однажды взял на поезд я билет 
 в попутчиках со мной добро и радость 
 и за окном любви горел рассвет 
 по тамбуру мечты гуляла сладость 
 со станции свой ход умело взяв 
 сам пункта назначения не зная 
 судьбы маршрутом двигался состав 
 попутчиков в дороге оставляя 
 добро в пути на станции сошло 
 и радость тоже вышла на вокзале 
 и на перроне будто мне назло 
 мечту в руках с букетами встречали 
 не брезжит за окном любви дурман 
 не отдаётся стук колёсный дрожью 
 с корнями сорван в поезде 
 и я один плетусь по бездорожью",-5.417328834533691
"остывает земля забывает 
 птиц весенний переполох 
 и сирени разлившейся маем 
 и черемухи дикой восторг 
 забывает цвет жгучих закатов 
 и рассветов дымящийся лик 
 ожерелья рубиновых маков 
 на полотнах цветущей земли 
 затуманенный взор поднимая 
 видит клин улетающих птиц 
 до 
 до свиданья 
 все вернется на круги свои",-5.417392730712891
"задремали звёзды золотые 
 под пушистым одеялом туч 
 всколыхнулись травы луговые 
 ожидая первый солнца луч 
 вздрогнул каждый хрупкий стебелёчек 
 от прозрачной капельки росы 
 зазвенел тонюткий голосочек 
 самой ранней 
 загорелась нежным перламутром 
 на востоке неба даль 
 ива томно распустила кудри 
 сбросив долу сонную вуаль 
 рябью мелкой гладь воды покрылась 
 её нежно тронул ветерок 
 вся природа вмиг 
 солнца луч скользнул наискосок",-5.419954776763916
"зачем же в венки облачаться 
 звонкой капелью былых воспоминаний 
 покрыты головы старых подруг и сестер 
 внимание внимание 
 спускаются с неба 
 разжигают ясный костер по этой земле 
 сестры обступают меня 
 звенят колокольчики в травах 
 взлетают звезды 
 он никогда не был 
 воспоминания приносят сестрам боль 
 воспоминания 
 говорят мне 
 вы стали премного взрослыми 
 протягивают мне ладонь 
 в нашем лесу сегодня звучат несказанные скрипки 
 я чувствую вашу боль девы 
 отныне и навсегда 
 я искупляю все ваши грехи 
 исправляю все ваши ошибки",-5.420294284820557
"нам сегодня снежку привалило 
 даже дворники рады с метлой 
 нам сегодня чудесные силы 
 дал господь под шатёр пуховой 
 белым пышным покрылись берёзы 
 посветлело пораньше в ночи 
 и слетаются к ангелам звёзды 
 долгожданная вьюга кружит 
 засыпаются снегом тропинки 
 твёрдым почерком пишет зима 
 и порхают порхают снежинки 
 радость с тонким морозцем пришла",-5.422049522399902
"ложь предательство боль 
 в этом жестоком мире 
 люди главное растеряли 
 люди тебя забыли 
 мир сегодня навязывает жажду денег и мнимую власть 
 господи что же делать 
 как бы и мне не пропасть 
 пьянство бесчинство разврат 
 говоришь живем один раз 
 может хватит себя утешать 
 меняй свою жизнь сейчас 
 трудно быть молодым я устал 
 ответ мне последует вновь 
 ты знаешь а он не роптал 
 он просто отдал свою кровь 
 kryukova anna",-5.424202919006348
"красива улыбка у весны 
 глядя на неё нельзя не улыбаться 
 бальзам на душу все её цветы 
 ими можно бесконечно любоваться 
 ты только посмотри цветы вокруг 
 они в лесу на солнечных полянах 
 букеты в солнце друг 
 цветы прекрасные в садах цветущих",-5.424585342407227
"я посвятила тебе стих 
 нарисовала твой портрет 
 твой образ постепенно стих 
 в моих страницах буйных лет 
 но вот явился ты опять 
 опять возник из ниоткуда 
 на сердце порвана печать 
 ты мой предатель мой иуда 
 зачем все эти сны с тобой 
 я только стала забывать 
 а ты возник из ниоткуда 
 опять опять опять",-5.426673412322998
"что шумит там за окошком 
 ветер оседлал 
 и голопом по дорожкам 
 снег копытами топтал 
 то примчалось потепленье 
 поздней осени рука 
 и осели во мгновенье 
 все пушистые снега 
 только мне всё это кстати 
 я люблю когда тепло 
 пусть без солнца эта слякоть 
 а зато не замело",-5.427348613739014
"сколько мыслей и слов несказанных 
 сколько в чувствах твоих было просветов 
 сколько жизней прожито в этой вселенной 
 сколько нам ещё жить не взирая на это 
 сколько можно молчать и не думать об этом 
 в ста ударах скрывать вечность ответов",-5.427432537078857
"от автора 
 как же всё это могло произойти в неньке 
 так там решили что националистам всё позволено 
 о 
 утверждают что одни воры в законе которые давно стали олигархами решили избавиться от пахана 
 они кормили и поили людей на втором кровопролитном майдане а мне говорят что из своих 
 майдановцев небесную сотню расстрелял но никаких доказательств это утверждение не получило",-5.428017616271973
"зарекались мы 
 перед строем и на карауле 
 от тюрьмы и войны и сумы 
 и ножа и предательской пули 
 не парить с куполами полков 
 и венки уложили на плиты 
 от горячки и гор и песков 
 не сыскать на гражданке защиты",-5.428497314453125
"я не люблю когда в стакане сухо 
 когда используют по жизни протеже 
 когда тоска печаль и скука 
 блуждают как в потёмках по душе 
 я ненавижу ложь угодничество серость 
 презираю важных бездарных и тупых 
 не поддержу и обесбашенную смелость 
 и против наглых беспардонных и скупых",-5.428790092468262
"сквозь рыжий свет пожухлости травы 
 играет солнце в высохших метёлках 
 подчёркивая тени в ёлках 
 и осень умирающей ботвы 
 подсолнухи в одном движении кисти 
 и горизонт как искушение мысли 
 смешение мазков один поверх другого 
 и полотно для вечности готово 
 надеюсь ясно что стихотворение о ван гоге не должно быть понимаемо с первого прочтения иначе оно не о нем",-5.431504249572754
"там где белого цвета фон 
 там где нет потолков и стен 
 всю любовь источает он 
 ничего не прося взамен 
 там одна небольшая дверь 
 у двери шестокрылый страж 
 там над входом табличка верь 
 не берите с собой багаж 
 там апостол босой стоит 
 освещая улыбкой путь 
 он за каждым входящим бдит 
 не даёт никому свернуть 
 там струится чудесный свет 
 вторит как эхо верь 
 там мой гид самых юных лет 
 предо мной открывает дверь",-5.434699535369873
"народ ельцина не любит 
 а вот путин его чтит 
 посещает 
 и семью благодарит 
 ельцин ссср разрушил 
 в белый дом из пушек бил 
 биллу клинтону все уши 
 клятвой в дружбе просверлил 
 мы предателем считаем 
 ельцина и круг его 
 в этом плане 
 не с народом заодно 
 яндекс дзен история ссср 
 почему путин увековечивает память ельцина 
 главный аналитик кгб ссср честно о ельцине",-5.434783458709717
"гуси лебеди летели 
 осень холод и дожди 
 а зима несла метели 
 вслед за стаями в пути 
 гуси лебеди прощались 
 и прокликав на лету 
 пролетели не остались 
 покидая сторону 
 здесь давно опали листья 
 тлеть на землю полегли 
 дождь и ветер пик ненастья 
 осень осень уходи",-5.434946060180664
"наверное с тех пор как сын привёз из дома где его жена родилась 
 а тут как и положено болвану купил одну бутылку саперави 
 и сыра сорт конечно в тайне но выглядел кусок вполне пристойно 
 я пробку протолкнул отвёрткой не шла она от кулака 
 и сыр кусал зубами мне не хотелось запаха ножа 
 как много сильных на земле людей 
 как много тех кто себя ищет 
 вот думаю а может нам соединиться 
 ну тут наверное как мама скажет 
 я то ещё весь в дырках от сосущих 
 но понимаю что на верном я пути 
 и я лишь девушек и женщин всех целую",-5.435057163238525
"крутится вертится шар голубой 
 как же не долог путь наш земной 
 надо быстрей нам всё испытать 
 везде побывать и в космос слетать 
 часы неустанно считают минуты 
 сам ты себе выбираешь маршруты 
 богу молиться иль чтить сатану 
 бороться за землю иль сдаться врагу 
 сидеть сложа руки заняться борьбой 
 вопрос ставит жизнь быть иль не быть 
 кто любит свободу тот бросится в бой 
 ленивый безвольный в мечтах будет жить 
 желаю победить и успешно лапеузу переплыть",-5.435487747192383
"свободный нрав души порывы 
 меня к добру не приведут 
 разгульный нрав души приливы 
 меня в другую степь ведут 
 порой порывы столь безумны 
 что содрагаюсь от себя 
 они без логики абсурдны 
 и все похожи на меня 
 мой вольный нрав души порывы 
 кажись не от меня они 
 они небесные мотивы 
 и потому мне так сродни 
 декабря г 
 ереван",-5.440158843994141
"в жару и зной и в холод лютый 
 идет народ к воде живой 
 где серафим ходил разутый 
 увековечив образ свой 
 там на холме стоят высоком 
 им храмы благославлены 
 канавкою святой глубокой 
 и словом божьим спасены 
 хранят на стенах первозданных 
 владыки подвиги всех лет 
 как старец стал святым нетленным 
 дав православию обет 
 и люди благодарны вере 
 вкушают божия дары 
 к его мощам дорогу мерят 
 и помыслы у них чисты 
 здесь забывается мирское 
 и успокоится душа 
 дань отдана за все живое 
 саровским старцем взмолена",-5.4417724609375
"к картине базанова 
 заждались 
 заходи весна в наш край 
 дай раздолье соловьям 
 пусть поют они земле 
 небу лесу и реке 
 пусть разбудят тишину 
 заждались мы все весну 
 отворим калитку ей 
 заходи к нам в дом скорей",-5.443233966827393
"запомним мы все этот год високосный как нам его пережить 
 трудный он очень трудный несносно не удаётся нам мёда испить 
 чтобы года такого не знать нам вовеки пусть он плывет за реки моря труднее всего одному человеку 
 которого бацькой назвали не зря",-5.444238662719727
"так грустно не было давно 
 тоска и днём и ночью гложет 
 я знаю не спасёт вино 
 лишь только душу растревожит 
 опять живу своей мечтой 
 мечтой любви не проходящей 
 не получившейся пустой 
 наивной чуть но настоящей 
 закрою лишь глаза на миг 
 как предо мною образ милой 
 изгибы тела нежный лик 
 влекут волнуют с новой силой 
 тревожит сердце душу рвёт 
 забыть мечту любви не хочет 
 зачем ну кто меня там ждёт 
 лишь жизнь становится короче",-5.444440841674805
"прокачусь по улице 
 на велосипеде 
 только небо хмурится 
 и дождями бредит 
 видно нездоровится 
 простудилось может 
 в облаках хоронится 
 межсезонье всё же",-5.445962429046631
"вдоль свислочи 
 без тебя вдоль свислочи гуляя 
 в светлейших чувствах утопая 
 в попытке этой осенью дышать 
 мечтаю в мыслях я тебя обнять 
 но не стыдясь своих мечтаний 
 вдоль берега затихшей речки 
 пошлю тебе парочку посланий 
 не забывай о тихом человечке 
 и без тебя у свислочи прогулка 
 мне остается в осень улыбаясь 
 надеяться что коротка разлука 
 со свежим сентябрем сливаясь",-5.446275234222412
"тело немощно и хрупко 
 как трава и как скарлупка 
 дух всесилен и удал 
 с ним осилим перевал",-5.44647216796875
"цыгане по миру кочуют 
 не зная родного угла 
 они в балаганах ночуют 
 в лесах где застала их мгла 
 они веселятся не тужат 
 к костру свои беды несут 
 они с мельпоменою дружат 
 у бога не страшен им суд 
 они дети древней породы 
 созвездия индии цвет 
 цыганочку пляшут народы 
 цыганочку пляшет поэт 
 евгений 
 шапорев 
 г",-5.4481072425842285
"сложное чувство 
 ведущее к богу людей 
 со всех стран градов и окраин 
 поселков лесов и полей 
 любовь к людям господа бога 
 всегда была свята чиста 
 он дал нам понять что такое 
 любить до конца до креста",-5.448890686035156
"луна мне жена и сестра 
 лазурево светит в окно 
 на небе она до утра 
 разбрасывает серебро 
 блестит в небе яркой звездой 
 мечтая о радуге лун 
 как мне хорошо с ней такой 
 нет боли и нет грустных дум 
 с с",-5.4505720138549805
"ух ты вокруг такая красота 
 что глазам больно 
 надо мной голубая высота 
 и птицам там вольно 
 свет от солнца очень яркий 
 освещает всю округу 
 день сегодня очень жаркий 
 я кричу привет другу 
 вместе мы пойдём по полю 
 отдохнём в надо 
 и отпустим птиц на волю 
 большей радости не надо",-5.451152324676514
"мой падший ангел 
 что произошло с тобой 
 что ты увидел в небесах 
 сейчас стою я пред тобой 
 с венком цветов на волосах 
 наверно ты упал с небес 
 не верил в свете божьих сил 
 что человеку дана жизнь 
 что человеку надо быть 
 посмел ты очернить грехом 
 то чувство что зовётся там 
 не злом и горе суждено узнать 
 теперь двум любящим сердцам 
 поверь бессильны дети зла 
 кто бога невзлюбил 
 ведь ты вперёд чернил себя 
 и от небес отворотил",-5.4537787437438965
"летят года бегут столетья 
 что наша жизнь короткий миг 
 и не одно тысячелетье 
 хранит история поверьте 
 ведет отсчет и книга книг 
 у бога много книг мы знаем 
 но разве думаем о том 
 мы очень часто забываем 
 что со грехом порвать желаем 
 и примириться со христом 
 живем и радуемся счастью 
 нам тридцать сорок пятьдесят 
 кто нас хранит кто от несчастья 
 спасает нас в часы ненастья 
 отодвигая наш закат",-5.455301761627197
"уходят люди мы уйдём вослед 
 догорает день на валааме 
 пост великий в прошлое уйдёт 
 я приеду на могилку к маме 
 жизненный виток круговорот 
 в тишине молитвы почитаю 
 о своих проблемах расскажу 
 и душой беззвучно зарыдаю 
 крест целуя рядом посижу 
 вспомню как меня всегда любила 
 как жалела счастья сыну нет 
 как ночами господа молила 
 и просила отвести от бед 
 поздно к нам прозрение приходит 
 с болью начинаем понимать 
 всё пройдёт ведь в жизни всё проходит 
 только не вернуть родную мать",-5.455440521240234
"я плоть от плоти кровь от крови 
 хоть нос не крив не жаден взгляд 
 но я стою со всеми вровень 
 и буду вечно так стоять 
 у нас не полк народ бессмертный 
 распят расстрелян и сожжён 
 и каждый раз встаёт из терий 
 он не конец начало он 
 идёт по миру мор морали 
 душа мертва у плоти той 
 но пепел тех кого сжигали 
 стучится в сердце как живой 
 ничто не вечно под луною 
 исчезнет сонмище убийц 
 взойдут подснежники весною 
 и не сойдут улыбки с лиц",-5.455550670623779
"вот и август заглянул ко мне в окошко 
 проводил июль он вон за ту сторожку 
 помахал рукою низко поклонился 
 и уже хозяином к нам он воротился 
 трудится хлопочет отдыха не знает 
 урожая много быстро прибирает 
 хлеб в полях богатый всюду колосится 
 радуются люди и довольны лица 
 мне немного жалко что промчалось лето 
 но в душе осталось разноцветье света",-5.4566755294799805
"закат оранжевый осенний 
 волшебный жгучий неба взгляд 
 таинственный и запредельный 
 и птиц красивых стройный ряд 
 и терпкий запах увяданья 
 шуршанье листьев шепот древ 
 моя печаль мои мечтанья 
 прощальный осени напев 
 безглагольные стихи",-5.459694862365723
"он был одним из тех слепых 
 кто видел свет и путь наш млечной 
 кто внял словам любови вечной 
 и воплотил в короткий стих",-5.460046291351318
"стихи не проза их смакуют 
 стихи не проза их смакуют 
 как разной выдержки вино 
 глоточек маленький что будет 
 как побежит в душе оно 
 а дальше что оно расскажет 
 нашепчет может накричит 
 или забыв приличие даже 
 в ином читателе молчит 
 стихи читают не запоем 
 им не доступен прозы строй 
 они ростут ростком покоя 
 и вдруг сростаются с тобой",-5.4610137939453125
"у них розовые лепестки 
 они смелые розы 
 никогда не боялись меня 
 не слушали мои угрозы 
 а как 
 если я их собирал руками своими в охапки 
 я же пацан чё мне цветы 
 а они количие 
 колют мои лапки 
 жил в душанбе маман 
 можно я одену тапки 
 и пойду собират роза для девчёнок 
 они такие лапки 
 уходил в ночь и никто не держал меня за ручки 
 там были девчёночки мои 
 любимые мои сучки",-5.4617533683776855
"степь в летаргическом январском сне 
 покрыта покрывалом белоснежным 
 звучит пронзительно элегия массне 
 баюкая заботливо и нежно 
 и сельский колокол звенит 
 разбудить ее желая 
 но степь к нему глуха и крепко спит 
 и вместе с ней живое замерзает",-5.46312952041626
"скрип до утра одиноких качелей 
 ветер поет за окном 
 темные шишки у сосен и елей 
 листья ложатся ковром 
 птиц перелетных не слышатся трели 
 голые гроздья рябин 
 как же бывает 
 творец осенних картин 
 ноябрь",-5.463576793670654
"мир состоит из пространства и времени 
 они бесконечны 
 мы обнимаем порой неуверенно 
 но так человечно 
 быть неуверенным в любви 
 при этом так сладко 
 знать что любимы и нравимся мы 
 хоть и украдкой 
 шепот во сне по ночам выдаёт всем 
 любимое имя 
 мы и любовью 
 невыносимо 
 мы состоим из желаний и образов 
 мысли вторичны 
 не дотянуться так часто до тормоза 
 норм и приличий 
 мы привыкаем лукавить и прятаться 
 в серых подъездах 
 любим и верными быть и нравиться 
 но врать бесполезно",-5.463609218597412
"ночь черна а заря 
 вышла на восток 
 хоть заря была не зря 
 но решил так бог 
 чтоб покрыть весь мир парчей 
 риз со своих плеч 
 и с вечерней со звездой 
 он заводит речь 
 ты звезда моя свети 
 в этот час ночной 
 чтоб не сбился кто с пути 
 и попал домой 
 чтобы выспаться он смог 
 утром полный сил 
 и пошел искать где бог 
 бог эмануил",-5.466412544250488
"как мне тебя сегодня не хватало 
 призналась ты смущая но маня 
 тем так смутив и поманив меня 
 что без тебя невыносимо стало",-5.466521263122559
"слово 
 оно как птица летает 
 свободно 
 в небе с острыми крыльями 
 может поранить 
 это мысль обличённая 
 в перья 
 оно выход найдёт 
 из тюрьмы или кельи 
 отвечай за него 
 за доверье 
 улетевшее слово 
 в клетку вновь не 
 посадишь твоё слово",-5.467453956604004
"праздник лета 
 я от радости кричу 
 вся земля теплом согрета 
 все дела мне по плечу 
 улыбаюсь нараспашку 
 счастьем светится душа 
 словно 
 встала снова и пошла 
 птичьих трелей переливы 
 в пышной зелени дерев 
 как пройти спокойно мимо 
 песню радости не спев",-5.469292163848877
"пишу страницу новую как ловлю в руки жар птицу 
 все сначала как в первый восторг на зарницу 
 пишу страницу 
 как в молодости 
 учусь полету птицы 
 легкости чтобы в высотах ангельских пробудиться",-5.471656322479248
"счастье в них сейчас живет 
 радостно и весело 
 а в вихре танца озорном 
 их детство куролесило",-5.471691608428955
"два поэта две дуэли 
 оба гении словесности 
 всё умели и хотели не успели 
 стали жертвами известности 
 оба были молодые 
 забияки наглецы 
 презирали компромиссы 
 и не прятались в кусты 
 пушкин не был офицером 
 миша лермонтов вояка 
 оба вспыльчивы без меры 
 безрассудно лезли в драку 
 пули дуры просвистели 
 жизни гениев прервав 
 видно боги так хотели 
 злу никак не помешав 
 элиты гениев не любят 
 им завидуют боятся 
 часто молодыми губят 
 а потом скорбят гордятся",-5.474088191986084
"яркая сочная спелая осень 
 кайледоскопом меняет цвета 
 солнце закатное мягко наносит 
 теплые краски сверкает вода 
 шустрые чайки кидаются к рыбе 
 хочется крикнуть не ссорьтесь друзья 
 пес деревенский милый игривый 
 с мостика смотрит нет комарья 
 лес загляделся в свое отраженье 
 озеро рябью подернулось вдруг 
 теплая радость в каждом мгновенье 
 и далеко до метелей и вьюг 
 на фото моя картина холст акрил окт",-5.475018501281738
"слово друга и рука словно воздух мне нужны 
 разделяют города даже страны разные 
 а мы вдвоём прожигали наши дни 
 как ты там живёшь браток в одноклассниках пиши 
 семьи созданы давно внуки есть уже у нас 
 пролетела эта жизнь без особых в ней прикрас 
 постарели волоса побелели как снега 
 на земле зимой лежат это возраст знаю я 
 нам пора опять вдвоём время прошлое вернуть 
 и последние года от разлуки отвернуть 
 чаще видеться во всём другу помощь оказать 
 а иначе нам покой на том свете не видать",-5.476350784301758
"зачем я все думала о тебе 
 и вспоминала тебя а любит 
 тебя представляла в своей судьбе 
 котенком за пазухой приголубив 
 мечтала о ночи после той 
 прошло уже месяцев долгих немало 
 тебя представляла опять со мной 
 и мысленно тебя обнимала 
 зачем предстоящую ночь я ждала 
 загадывала все ромашке желанья 
 если тебя увидав поняла 
 какое ты разочарованье",-5.47862434387207
"чтобы что то изменилось 
 нужно быть борцом как ленин 
 каждый день с детьми и с милой 
 убегать от злостной лени 
 быть активным быть прилежным 
 это значит быть полезным",-5.480567932128906
"тепло не пропадает 
 кузнечики стрекочут 
 плывёт по небу полная луна 
 не остывает воздух продолженье прочит 
 нам бабье лето не уступая осени сполна 
 цветёт сиренью нежной наперстянка 
 себя упрятав в старых яблонь тень 
 скрипит у стенки ветхая стемянка 
 забытая в тепле на целый день 
 теплом осенний воздух дышит 
 ель источает запах смоляной 
 и камышиный шёпот не услышит 
 лес отстранившись от реки стеной",-5.482393741607666
"в тиши шуршащих листьями аллей 
 под ветвями наклонившейся березы 
 бежал ключом питаемый ручей 
 и на поверхности искрились его грёзы 
 как проникал сквозь ветви солнца луч 
 плясали музыкою света эти блики 
 когда ненастье нагоняло туч 
 мрачнел и он и становились дики 
 чащобами берез и тополей 
 качающих главой скрипучей шеи 
 и холодел от ужаса ручей 
 под ветра стон в чернеющей аллее",-5.482658863067627
"накидал я для балласта в сетку пару кирпичей 
 чтобы не испортить снасти скотчем их перемотал 
 на рыбалке мне сказали парень ты откуда чей 
 отвечал тем неумехам чтоб не думали чего 
 намотал на вертел треху опустил говорю на дно 
 ничего им не понятно ничего им не ясно 
 ну а мне и так приятно без упреков ремесло",-5.483199596405029
